Name,NPC,Rarity,Source,img URL,#
Wras' Belted Golden Arm Guard,Wras,Uncommon,Vaer Reef,https://dappervolk.com/img/items/1/1042-gh5lzhMIij-wras-belted-golden-arm-guard.png,1042
Wras' Golden Teeth,Wras,Uncommon,Vaer Reef,https://dappervolk.com/img/items/1/1043-Vds7V4FZMK-wras-golden-teeth.png,1043
Xarion's Wrist Amulet,Xarion,Common,Vaer Reef,https://dappervolk.com/img/items/1/1044-p2CXMhQJly-xarions-wrist-amulet.png,1044
Xarion's Judicial Cape,Xarion,Common,Vaer Reef,https://dappervolk.com/img/items/1/1045-zaBBRjEOTU-xarions-judicial-cape.png,1045
Xarion's Judicial Coat,Xarion,Common,Vaer Reef,https://dappervolk.com/img/items/1/1046-IkJayAXEJI-xarions-judicial-coat.png,1046
Xarion's Crown,Xarion,Common,Vaer Reef,https://dappervolk.com/img/items/1/1047-QYzpnNBUxf-xarions-crown.png,1047
Xarion's Judgment,Xarion,Common,Vaer Reef,https://dappervolk.com/img/items/1/1048-4o8JFR1K5m-xarions-judgment.png,1048
Xarion's Current Swept Hair,Xarion,Common,Vaer Reef,https://dappervolk.com/img/items/1/1049-9eY7S5tAfp-xarions-current-swept-hair.png,1049
Xarion's Shark Teeth,Xarion,Common,Vaer Reef,https://dappervolk.com/img/items/1/1051-Hsgjv9PMwD-xarions-shark-teeth.png,1051
Xarion's Judicial Medallion,Xarion,Common,Vaer Reef,https://dappervolk.com/img/items/1/1052-d2c7yF3tyh-xarions-judicial-medallion.png,1052
Xarion's Skin,Xarion,Common,Vaer Reef,https://dappervolk.com/img/items/1/1053-2wrsAgaovX-xarions-skin.png,1053
Xarion's Shark Tail,Xarion,Common,Vaer Reef,https://dappervolk.com/img/items/1/1054-F9YrCGErWl-xarions-shark-tail.png,1054
Xarion's Red Wrist Amulet,Xarion,Uncommon,Vaer Reef,https://dappervolk.com/img/items/1/1055-AdTkabS2T3-xarions-red-wrist-amulet.png,1055
Xarion's Red Judicial Cape,Xarion,Uncommon,Vaer Reef,https://dappervolk.com/img/items/1/1056-jH88QQgien-xarions-red-judicial-cape.png,1056
Xarion's Red Judicial Coat,Xarion,Uncommon,Vaer Reef,https://dappervolk.com/img/items/1/1057-sDCr34HAX7-xarions-red-judicial-coat.png,1057
Xarion's Ruby Crown,Xarion,Uncommon,Vaer Reef,https://dappervolk.com/img/items/1/1058-EBvbAZyeiZ-xarions-ruby-crown.png,1058
Xarion's Red Judgment,Xarion,Uncommon,Vaer Reef,https://dappervolk.com/img/items/1/1059-9y1FIi6ZrR-xarions-red-judgment.png,1059
Xarion's Red Current Swept Hair,Xarion,Uncommon,Vaer Reef,https://dappervolk.com/img/items/1/1060-PSyfJ0SwUE-xarions-red-current-swept-hair.png,1060
Xarion's Red Shark Teeth,Xarion,Uncommon,Vaer Reef,https://dappervolk.com/img/items/1/1061-GrQcc936i9-xarions-red-shark-teeth.png,1061
Xarion's Ruby Judicial Medallion,Xarion,Uncommon,Vaer Reef,https://dappervolk.com/img/items/1/1062-wKXll0ZB4E-xarions-ruby-judicial-medallion.png,1062
Xarion's Coal Skin,Xarion,Uncommon,Vaer Reef,https://dappervolk.com/img/items/1/1063-SVxq28ysya-xarions-coal-skin.png,1063
Xarion's Red Shark Tail,Xarion,Uncommon,Vaer Reef,https://dappervolk.com/img/items/1/1064-YobrV0tlu6-xarions-red-shark-tail.png,1064
Xarion's Silver Wrist Amulet,Xarion,Uncommon,Vaer Reef,https://dappervolk.com/img/items/1/1065-42NpQXsvqN-xarions-silver-wrist-amulet.png,1065
Xarion's Silver Judicial Cape,Xarion,Uncommon,Vaer Reef,https://dappervolk.com/img/items/1/1066-8zkyA2oFKS-xarions-silver-judicial-cape.png,1066
Xarion's Silver Judicial Coat,Xarion,Uncommon,Vaer Reef,https://dappervolk.com/img/items/1/1067-UlCSxW4kDU-xarions-silver-judicial-coat.png,1067
Xarion's Platinum Crown,Xarion,Uncommon,Vaer Reef,https://dappervolk.com/img/items/1/1068-k8NpcwOiJr-xarions-platinum-crown.png,1068
Xarion's Dark Judgment,Xarion,Uncommon,Vaer Reef,https://dappervolk.com/img/items/1/1069-PEQmsQ1TdB-xarions-dark-judgment.png,1069
Xarion's Electric Current Swept Hair,Xarion,Uncommon,Vaer Reef,https://dappervolk.com/img/items/1/1070-vM0K042qBH-xarions-electric-current-swept-hair.png,1070
Xarion's Dark Shark Teeth,Xarion,Uncommon,Vaer Reef,https://dappervolk.com/img/items/1/1071-cmGXI8rXcE-xarions-dark-shark-teeth.png,1071
Xarion's Silver Judicial Medallion,Xarion,Uncommon,Vaer Reef,https://dappervolk.com/img/items/1/1072-cMEVLSagHL-xarions-silver-judicial-medallion.png,1072
Xarion's Deep Ocean Skin,Xarion,Uncommon,Vaer Reef,https://dappervolk.com/img/items/1/1073-6XlzSk5Yyc-xarions-deep-ocean-skin.png,1073
Xarion's Dark Shark Tail,Xarion,Uncommon,Vaer Reef,https://dappervolk.com/img/items/1/1074-6OqWYGBx10-xarions-dark-shark-tail.png,1074
Human Fire Knee Guard,Declan,Common,Peddler's Port,https://dappervolk.com/img/items/1/1075-aNepHAJdtQ-human-fire-knee-guard.png,1075
Human Leaf Chestplate,Declan,Common,Peddler's Port,https://dappervolk.com/img/items/1/1076-qWxIZoMie1-human-leaf-chestplate.png,1076
Human Light Halfhelm,Declan,Common,Peddler's Port,https://dappervolk.com/img/items/1/1077-s7Zm8pizFz-human-light-halfhelm.png,1077
Human Water Sabaton,Declan,Common,Peddler's Port,https://dappervolk.com/img/items/1/1078-U7TpLc4I3v-human-water-sabaton.png,1078
Human Wind Belt,Declan,Common,Peddler's Port,https://dappervolk.com/img/items/1/1079-QsWNl2Cluj-human-wind-belt.png,1079
Elven White Gem Rune,Vierre,Common,Peddler's Port,https://dappervolk.com/img/items/1/1080-aWspGB3n38-elven-white-gem-rune.png,1080
Elven Red Gem Rune,Vierre,Common,Peddler's Port,https://dappervolk.com/img/items/1/1081-zn7zAA8Wda-elven-red-gem-rune.png,1081
Elven Blue Gem Rune,Vierre,Common,Peddler's Port,https://dappervolk.com/img/items/1/1082-F94D4syQao-elven-blue-gem-rune.png,1082
Elven Green Gem Rune,Vierre,Common,Peddler's Port,https://dappervolk.com/img/items/1/1083-WW3iWe3nhu-elven-green-gem-rune.png,1083
Elven Yellow Gem Rune,Vierre,Common,Peddler's Port,https://dappervolk.com/img/items/1/1084-QXmNng9ONM-elven-yellow-gem-rune.png,1084
Galactic Arc Burst Crest,Andromeda,Common,Peddler's Port,https://dappervolk.com/img/items/1/1085-tUlC7AP7js-galactic-arc-burst-crest.png,1085
Galactic Ring Crest,Andromeda,Common,Peddler's Port,https://dappervolk.com/img/items/1/1086-oNCLXklE4t-galactic-ring-crest.png,1086
Galactic Trident Crest,Andromeda,Common,Peddler's Port,https://dappervolk.com/img/items/1/1087-DFIufK7IQX-galactic-trident-crest.png,1087
Galactic Tiara Crest,Andromeda,Common,Peddler's Port,https://dappervolk.com/img/items/1/1088-wQMCnU3zgp-galactic-tiara-crest.png,1088
Galactic Anklet Crest,Andromeda,Common,Peddler's Port,https://dappervolk.com/img/items/1/1089-Ztq8aFvUWq-galactic-anklet-crest.png,1089
Black Arm And Leg Belts,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1090-fLFrGwlACO-black-arm-and-leg-belts.png,1090
Brown Arm And Leg Belts,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1091-6xcDWnDcX8-brown-arm-and-leg-belts.png,1091
Onyx Spiked Bracelet,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1092-Fie64SlMIZ-onyx-spiked-bracelet.png,1092
Gold Spiked Bracelet,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1093-dyVvIovW8c-gold-spiked-bracelet.png,1093
Silver Spiked Bracelet,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1094-FVEB9MMsTS-silver-spiked-bracelet.png,1094
Onyx Bead Bracelets,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1095-foIcVFa0Wj-onyx-bead-bracelets.png,1095
Gold Bead Bracelets,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1096-rAqwGhq0Y0-gold-bead-bracelets.png,1096
Silver Bead Bracelets,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1097-Wg58gfErA8-silver-bead-bracelets.png,1097
Gunmetal Single Bead Necklace,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1098-jrO8Ou8tY4-gunmetal-single-bead-necklace.png,1098
Gold Single Bead Necklace,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1099-N9Gs9eaIga-gold-single-bead-necklace.png,1099
Silver Single Bead Necklace,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1100-29wMMUuyON-silver-single-bead-necklace.png,1100
Leather Belt,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1101-MBblSlW943-leather-belt.png,1101
Black Bowtie,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1102-RxBZ1dy5Vh-black-bowtie.png,1102
Navy Bowtie,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1103-EWHnfMB0wv-navy-bowtie.png,1103
Red Bowtie,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1104-eVWoqA0U1i-red-bowtie.png,1104
White Bowtie,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1105-682thAvaNL-white-bowtie.png,1105
Chest Scars,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1106-hMXZybk2Q0-chest-scars.png,1106
Gunmetal Choker,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1107-Vinbclal86-gunmetal-choker.png,1107
Silver Choker,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1108-c0yNJJqETh-silver-choker.png,1108
Dark Freckles,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1109-YzMRgVozDR-dark-freckles.png,1109
Light Freckles,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1110-19yzaD5j7v-light-freckles.png,1110
Black Hair Ribbon,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1111-97LExzOivb-black-hair-ribbon.png,1111
Blue Hair Ribbon,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1112-jXuiKdyKge-blue-hair-ribbon.png,1112
Gold Hair Ribbon,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1113-ZFe2QS7dYx-gold-hair-ribbon.png,1113
Green Hair Ribbon,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1114-sN6volTq3P-green-hair-ribbon.png,1114
Red Hair Ribbon,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1115-kNnmfLouii-red-hair-ribbon.png,1115
White Hair Ribbon,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1116-3VtOapueZ3-white-hair-ribbon.png,1116
Head Scars,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1117-760R5bqJk7-head-scars.png,1117
Brown Neck Kerchief,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1118-SEhUzfabUz-brown-neck-kerchief.png,1118
Red Neck Kerchief,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1119-WpTqE7JNiO-red-neck-kerchief.png,1119
Sailor Neck Kerchief,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1120-Z39XeoX4i3-sailor-neck-kerchief.png,1120
Yellow Neck Kerchief,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1121-e1XyAgcr6X-yellow-neck-kerchief.png,1121
Loose Gold Tank,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1122-01kHephLmQ-loose-gold-tank.png,1122
Loose Leather Tank,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1123-OsKUQlp01J-loose-leather-tank.png,1123
Loose Olive Tank,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1124-WpaSuwyLaK-loose-olive-tank.png,1124
Leg Scars,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1125-13I50VVcn3-leg-scars.png,1125
Beige Mid Length Skirt,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1126-IKQ5pw2Bfp-beige-mid-length-skirt.png,1126
Navy Mid Length Skirt,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1127-dRtEnNHLq3-navy-mid-length-skirt.png,1127
Black Mid Length Skirt,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1128-sumOgIV2Ex-black-mid-length-skirt.png,1128
Black Mini Skirt,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1129-OYHKCEbOsh-black-mini-skirt.png,1129
Gray Mini Skirt,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1130-B1Tl1dvtf8-gray-mini-skirt.png,1130
Beige Mini Skirt,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1131-o4Ih082xvR-beige-mini-skirt.png,1131
Dark Pants,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1132-sWg4oyY165-dark-pants.png,1132
Gray Pants,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1133-tEWX33PaWp-gray-pants.png,1133
Denim Pants,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1134-B0Oou3rHXp-denim-pants.png,1134
Blue Stone Pendant,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1135-BJpoNHirYW-blue-stone-pendant.png,1135
Gold Stone Pendant,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1136-bhfjBrRNoa-gold-stone-pendant.png,1136
Green Stone Pendant,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1137-8kCO4vKbPA-green-stone-pendant.png,1137
Red Stone Pendant,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1138-ILtDr0NYuA-red-stone-pendant.png,1138
Brown Leather Gloves,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1139-V8mtEIQIfM-brown-leather-gloves.png,1139
Black Leather Gloves,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1140-OKm10rwjtS-black-leather-gloves.png,1140
Gray Leather Gloves,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1141-8i1nZSdlYR-gray-leather-gloves.png,1141
White Leather Gloves,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1142-UAfNUHYNHD-white-leather-gloves.png,1142
Black Ankle Socks,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1143-CZqYYfhixf-black-ankle-socks.png,1143
Gray Ankle Socks,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1144-efMCOfrJYu-gray-ankle-socks.png,1144
White Ankle Socks,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1145-Qbw8DnBqje-white-ankle-socks.png,1145
Black Frayed Tank,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1146-CsvDodSPzF-frayed-black-tank.png,1146
Frayed Gray Tank,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1147-3rNzVml7Ym-frayed-gray-tank.png,1147
Frayed White Tank,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1148-s7ytSLfOCm-frayed-white-tank.png,1148
Rolled Gray Socks,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1149-EG3cDq2Ls2-rolled-gray-socks.png,1149
Rolled White Socks,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1150-cBoEoav8WG-rolled-white-socks.png,1150
Ink Rose Tattoo,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1151-0MfeGsxekZ-ink-rose-tattoo.png,1151
Red Rose Tattoo,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1152-Gugg2LWeTb-red-rose-tattoo.png,1152
Black Half Gloves,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1153-M3FfnkAcQo-black-half-gloves.png,1153
Gray Half Gloves,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1154-DwRLHNy5ge-gray-half-gloves.png,1154
White Half Gloves,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1155-916t8o7C9e-white-half-gloves.png,1155
Small Hoop Earrings,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1156-ylPKRChWqh-small-hoop-earrings.png,1156
Spike Tattoo,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1157-gkkvjeLWwr-spike-tattoo.png,1157
Black Pinstripe Leggings,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1158-Qy3KxgJL52-black-pinstripe-leggings.png,1158
Gray Pinstripe Leggings,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1159-SH4eXbwG3H-gray-pinstripe-leggings.png,1159
White Pinstripe Leggings,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1160-erbGsBbnGy-white-pinstripe-leggings.png,1160
Leather Suspenders,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1161-Wilxc5bSdt-leather-suspenders.png,1161
Black Suspenders,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1162-TONYMCzzKk-black-suspenders.png,1162
White Suspenders,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1163-PENh9Orouf-white-suspenders.png,1163
Gray Stockings,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1164-DZSwgTUhGm-gray-stockings.png,1164
Black Stockings,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1165-dwxRBxRjFq-black-stockings.png,1165
White Stockings,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1166-SnUUAHO0Qk-white-stockings.png,1166
Black Tie,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1167-PwisgbKK16-black-tie.png,1167
Brown Tie,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1168-aVpEYzyTL1-brown-tie.png,1168
White Tie,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1169-10xHJsqPPb-white-tie.png,1169
Khaki Basic Shirt,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1170-DWPayJ1kmz-khaki-basic-shirt.png,1170
Brown Basic Shirt,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1171-vpNtoj13kp-brown-basic-shirt.png,1171
Black Basic Shirt,Nico,Common,Peddler's Port,https://dappervolk.com/img/items/1/1172-MshVgzVjQM-black-basic-shirt.png,1172
Human Cosmos Auro,Declan,Common,Peddler's Port,https://dappervolk.com/img/items/1/1173-nV5d9SM7aS-human-cosmos-auro.png,1173
Human Cosmos Chestpiece,Declan,Common,Peddler's Port,https://dappervolk.com/img/items/1/1174-jA868KgvLQ-human-cosmos-chestpiece.png,1174
Human Ink Auro,Declan,Common,Peddler's Port,https://dappervolk.com/img/items/1/1175-ObfWJH5sYe-human-ink-auro.png,1175
Human Ink Sash,Declan,Common,Peddler's Port,https://dappervolk.com/img/items/1/1176-aEfyPINeBd-human-ink-sash.png,1176
Animal Deer Ears,Moira,Common,Peddler's Port,https://dappervolk.com/img/items/1/1177-HGCraeA8Qu-animal-deer-ears.png,1177
Animal Deer Tail,Moira,Common,Peddler's Port,https://dappervolk.com/img/items/1/1178-WzkPc2j3LO-animal-deer-tail.png,1178
Animal Fish Tail,Moira,Common,Peddler's Port,https://dappervolk.com/img/items/1/1179-JzhqsBaaL7-animal-fish-tail.png,1179
Animal Fish Fins,Moira,Common,Peddler's Port,https://dappervolk.com/img/items/1/1180-rG7Of0KZWA-animal-fish-fins.png,1180
Elven Pink Gem Choker,Vierre,Common,Peddler's Port,https://dappervolk.com/img/items/1/1181-u1BiRETedV-elven-pink-gem-choker.png,1181
Elven Pink Gem Rune,Vierre,Common,Peddler's Port,https://dappervolk.com/img/items/1/1182-ZJiiBu6TF9-elven-pink-gem-rune.png,1182
Elven Purple Gem Fascinator,Vierre,Common,Peddler's Port,https://dappervolk.com/img/items/1/1183-Z131S24x6y-elven-purple-gem-fascinator.png,1183
Elven Purple Gem Rune,Vierre,Common,Peddler's Port,https://dappervolk.com/img/items/1/1184-G1NmTZN0Hy-elven-purple-gem-rune.png,1184
Galactic Broken Halo Antenna,Andromeda,Common,Peddler's Port,https://dappervolk.com/img/items/1/1185-H5k31tZa3Y-galactic-broken-halo-antenna.png,1185
Galactic Broken Halo Crest,Andromeda,Common,Peddler's Port,https://dappervolk.com/img/items/1/1186-Mlg2yAV2cN-galactic-broken-halo-crest.png,1186
Galactic Cracked Wing Antenna,Andromeda,Common,Peddler's Port,https://dappervolk.com/img/items/1/1187-N1ToymKRcQ-galactic-cracked-wing-antenna.png,1187
Galactic Cracked Wing Crest,Andromeda,Common,Peddler's Port,https://dappervolk.com/img/items/1/1188-NnlernU6fd-galactic-cracked-wing-crest.png,1188
Barclay's Flower Puppet,Barclay,Common,3's Forest,https://dappervolk.com/img/items/1/1189-i16TWxguAy-barclays-flower-puppet.png,1189
Buli's Essence Rings,Buli,Common,Louise Hill,https://dappervolk.com/img/items/1/1190-oSmBFpG22O-bulis-essence-rings.png,1190
Buli's Essence Spirit,Buli,Common,Louise Hill,https://dappervolk.com/img/items/1/1191-TDqN1YWR0P-bulis-essence-spirit.png,1191
Calbet's Cabbage Friend,Calbet,Common,Louise Hill,https://dappervolk.com/img/items/1/1192-lByfD8qral-calbets-cabbage-friend.png,1192
Fantasia's Desert Halo,Fantasia,Common,Louise Hill,https://dappervolk.com/img/items/1/1193-EgkTBcgJ88-fantasias-desert-halo.png,1193
Not A Wizard Trinket,Old Farmhand,Common,Louise Hill,https://dappervolk.com/img/items/1/1194-hNjgBZb5ua-not-a-wizard-trinket.png,1194
Glume's Vine Chain,Glume,Common,3's Forest,https://dappervolk.com/img/items/1/1195-WdrInho93p-glumes-vine-chain.png,1195
Lilia's Flower Gem Necklace,Lilia,Common,Louise Hill,https://dappervolk.com/img/items/1/1196-ZCiVEi7j3b-lilias-flower-gem-necklace.png,1196
Mycel's Potion Swirls,Mycel,Common,3's Forest,https://dappervolk.com/img/items/1/1197-HN46gTDQvx-mycels-potion-swirls.png,1197
Trout's Ankle Sparks,Trout,Common,3's Forest,https://dappervolk.com/img/items/1/1198-CtVm2VTddo-trouts-ankle-sparks.png,1198
Barclay's White Flower Puppet,Barclay,Uncommon,3's Forest,https://dappervolk.com/img/items/1/1199-MVkW9iZiZ4-barclays-white-flower-puppet.png,1199
Buli's Green Essence Rings,Buli,Uncommon,Louise Hill,https://dappervolk.com/img/items/1/1200-XqgY9V7Mse-bulis-green-essence-rings.png,1200
Buli's Green Essence Spirit,Buli,Uncommon,Louise Hill,https://dappervolk.com/img/items/1/1201-y6OQn41cwc-bulis-green-essence-spirit.png,1201
Calbet's Orange Cabbage Friend,Calbet,Uncommon,Louise Hill,https://dappervolk.com/img/items/1/1202-vvoJRQHXU3-calbets-orange-cabbage-friend.png,1202
Fantasia's Green Desert Halo,Fantasia,Uncommon,Louise Hill,https://dappervolk.com/img/items/1/1203-Jc2KhIHN4O-fantasias-green-desert-halo.png,1203
Not A Wizard Red Trinket,Old Farmhand,Uncommon,Louise Hill,https://dappervolk.com/img/items/1/1204-DpMboLTDhA-not-a-wizard-red-trinket.png,1204
